id_set_1	id_set_2	dummy_field	name_set_1	name_set_2
1950	1948	dummy_value	across+the+universe_20053679.html	across+the+universe_20035205.html
1950	1949	dummy_value	across+the+universe_20053679.html	across+the+universe_20037100.html
35533	35532	dummy_value	i+can+see+clearly+now_20171834.html	i+can+see+clearly+now_20171833.html
42939	31419	dummy_value	jaynes+blue+wish_20679065.html	have+you+seen+the+bright+lily+grow_20535331.html
8257	5537	dummy_value	bend+down+the+branches_20722276.html	as+if_20098803.html
28506	28505	dummy_value	gloomy+sunday_20698363.html	gloomy+sunday_20047528.html
66848	23245	dummy_value	shake+your+body_20213323.html	everybody+hurts_20693319.html
46229	46228	dummy_value	leavin+on+your+mind_20105098.html	leavin+on+your+mind_20081774.html
28506	28504	dummy_value	gloomy+sunday_20698363.html	gloomy+sunday_20017999.html
47129	9392	dummy_value	lie+to+me_20679070.html	black+wings_20138805.html
37666	32108	dummy_value	i+thought+id+seen+everything_20734130.html	heaven_20025499.html
1834	1833	dummy_value	above+all_20777411.html	above+all_20626682.html
31935	8394	dummy_value	heartbreaker_20082019.html	best+of+my+love_20809640.html
46578	6542	dummy_value	let+it+will+be_20536853.html	back+in+business_20086873.html
83466	83465	dummy_value	white+christmas_20004967.html	white+christmas_10163489.html
1834	1832	dummy_value	above+all_20777411.html	above+all_20163593.html
27201	5607	dummy_value	gallows+pole_20082064.html	as+time+goes+by_20320692.html
47881	47877	dummy_value	little+girl+blue_20246552.html	little+girl+blue_20027522.html
72025	70097	dummy_value	summer+of+69_20025490.html	south+station+blues_20004420.html
38297	33272	dummy_value	i+wont+cry_20075466.html	higher+ground_20131813.html
75144	32704	dummy_value	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	here+today+gone+tomorrow_20075464.html
36631	36627	dummy_value	i+heard+the+bells+on+christmas+day_20992298.html	i+heard+the+bells+on+christmas+day_20218231.html
36631	36628	dummy_value	i+heard+the+bells+on+christmas+day_20992298.html	i+heard+the+bells+on+christmas+day_20218233.html
44061	44057	dummy_value	just+one+of+those+things_20720215.html	just+one+of+those+things_20017841.html
33862	33851	dummy_value	hollywood_20136646.html	hollywood_10185755.html
59445	49551	dummy_value	our+love+is+here+to+stay_10242476.html	love+is+here+to+stay_20248118.html
43696	43690	dummy_value	jumping+jack+flash_20630780.html	jumpin+jack+flash_20525118.html
63515	31937	dummy_value	remember_20025450.html	heartbreaker_20101089.html
32440	32435	dummy_value	help+me_20214879.html	help+me_20048794.html
59445	49547	dummy_value	our+love+is+here+to+stay_10242476.html	love+is+here+to+stay_20040299.html
43540	43537	dummy_value	joy+to+the+world_20565111.html	joy+to+the+world_20226903.html
56581	34345	dummy_value	no+quarter_20082170.html	hot+dog_20081909.html
34940	7727	dummy_value	human+nature_20086836.html	beautiful+stranger_20086858.html
82309	74688	dummy_value	were+gonna+win_20025445.html	the+crunge_20082012.html
80905	65941	dummy_value	victim+of+love_20044554.html	scared+of+the+moon_20486416.html
61980	23801	dummy_value	private+hell_20853480.html	eyes+of+a+child_10183386.html
18619	15616	dummy_value	desperado_20186817.html	come+with+me_20560209.html
56456	7998	dummy_value	no+more+walks+in+the+wood_20659155.html	before+the+night+is+over_20025507.html
72934	16976	dummy_value	take+it+to+the+limit_20805980.html	cryin_20621464.html
82309	72025	dummy_value	were+gonna+win_20025445.html	summer+of+69_20025490.html
20996	15750	dummy_value	down+by+the+seaside_20081995.html	communication+breakdown_20170695.html
76549	70097	dummy_value	the+sad+cafe_20044465.html	south+station+blues_20004420.html
81272	41568	dummy_value	waiting+in+the+weeds_20660819.html	is+your+mama+gonna+miss+ya_20025630.html
21829	21103	dummy_value	dyer+maker_20082147.html	down+there+by+the+train_20191745.html
15840	4155	dummy_value	coney+island+baby_20174293.html	american+life_10172428.html
40458	33272	dummy_value	in+darkness+let+me+dwell_20535323.html	higher+ground_20131813.html
50503	19747	dummy_value	lullaby_20237441.html	doctor+junk_20075460.html
10858	10857	dummy_value	brazil_20161729.html	brazil_20055318.html
55632	4560	dummy_value	never+let+go_20679059.html	angel_20086921.html
80536	23244	dummy_value	until_20277730.html	everybody+hurts_20687671.html
80536	23245	dummy_value	until_20277730.html	everybody+hurts_20693319.html
59577	21103	dummy_value	out+on+the+tiles_20611286.html	down+there+by+the+train_20191745.html
41569	17289	dummy_value	isaac_20536851.html	daisy+summer+piper_20075458.html
73114	55632	dummy_value	taketaketake_10187181.html	never+let+go_20679059.html
34695	30844	dummy_value	how+high_20536850.html	hanky+panky_20086875.html
33271	21829	dummy_value	higher+ground_20114860.html	dyer+maker_20082147.html
33286	33284	dummy_value	higher+love_20834762.html	higher+love_20146361.html
53600	53599	dummy_value	more+than+words_20145953.html	more+than+words_20052203.html
66152	21583	dummy_value	search.php.html	driver+8_20065911.html
30774	6182	dummy_value	hang+down+your+head_20138923.html	babe+im+gonna+leave+you_20082081.html
39239	39237	dummy_value	ill+be+home+for+christmas_20013717.html	ill+be+home+for+christmas_10203580.html
72025	33272	dummy_value	summer+of+69_20025490.html	higher+ground_20131813.html
62849	27527	dummy_value	ramble+on_20306756.html	get+behind+the+mule_20138873.html
42598	31882	dummy_value	ive+got+a+good+thing+going_20058014.html	heartache+tonight_20464280.html
42598	31881	dummy_value	ive+got+a+good+thing+going_20058014.html	heartache+tonight_20044506.html
67896	67883	dummy_value	silent+night_20088475.html	silent+night+holy+night_20022476.html
50584	3343	dummy_value	lyin+eyes_20044572.html	all+stripped+down_20138804.html
82309	33769	dummy_value	were+gonna+win_20025445.html	hole+in+the+world_10092877.html
10493	10489	dummy_value	born+to+be+wild_20805882.html	born+to+be+wild_10220396.html
52606	34521	dummy_value	midsummer+morning_20075473.html	house+where+nobody+lives_20138875.html
56456	15616	dummy_value	no+more+walks+in+the+wood_20659155.html	come+with+me_20560209.html
76549	59500	dummy_value	the+sad+cafe_20044465.html	out+of+control_20044422.html
18616	4856	dummy_value	desperado_20027510.html	another+mans+vine_20463916.html
24935	17362	dummy_value	filipino+box+spring+hog_20138871.html	dance+2night_20740415.html
59347	35743	dummy_value	orestes_20502682.html	i+cant+tell+you+why_20144418.html
84296	84295	dummy_value	with+or+without+you_20705522.html	with+or+without+you_20547230.html
45311	29622	dummy_value	la+isla+bonita_20086977.html	goodbye+to+innocence_20087003.html
75144	29064	dummy_value	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	going+to+california_20081904.html
34695	13900	dummy_value	how+high_20536850.html	cheater+demo_20167611.html
18623	17289	dummy_value	desperado_20363243.html	daisy+summer+piper_20075458.html
71846	24921	dummy_value	subway_20522804.html	fighting+spirit_20708313.html
73268	24921	dummy_value	tangerine_20082035.html	fighting+spirit_20708313.html
34695	305	dummy_value	how+high_20536850.html	219_20679071.html
35538	35536	dummy_value	i+can+see+for+miles_20709675.html	i+can+see+for+miles_10225944.html
62848	21103	dummy_value	ramble+on_20082096.html	down+there+by+the+train_20191745.html
15840	5607	dummy_value	coney+island+baby_20174293.html	as+time+goes+by_20320692.html
50391	23788	dummy_value	lowdown_20724803.html	eyeball+kid_20138870.html
32108	12882	dummy_value	heaven_20025499.html	cant+stop+this+thing+we+started_20025535.html
41569	4560	dummy_value	isaac_20536851.html	angel_20086921.html
31882	305	dummy_value	heartache+tonight_20464280.html	219_20679071.html
73114	54290	dummy_value	taketaketake_10187181.html	music_20086946.html
56669	56668	dummy_value	no+time+to+live_20285542.html	no+time+to+live_20131410.html
75129	21829	dummy_value	the+gift+of+the+magi_20075478.html	dyer+maker_20082147.html
47830	17160	dummy_value	little+david_20075469.html	cuts+like+a+knife_20025457.html
12624	2876	dummy_value	candy+store+rock_20081889.html	all+for+love_10052639.html
72025	6234	dummy_value	summer+of+69_20025490.html	baby+come+on+home_20082176.html
17289	2199	dummy_value	daisy+summer+piper_20075458.html	after+the+thrill+is+gone_20044526.html
25949	25945	dummy_value	for+once+in+my+life_20486503.html	for+once+in+my+life_10140737.html
8141	3496	dummy_value	belfast+to+boston_10146769.html	all+the+world+is+green_20239010.html
6542	146	dummy_value	back+in+business_20086873.html	16+shells+from+a+thirty+ought+six_20138946.html
34999	8257	dummy_value	hung+up_20536858.html	bend+down+the+branches_20722276.html
53464	53462	dummy_value	moon+river_20085340.html	moon+river_20007902.html
37666	26416	dummy_value	i+thought+id+seen+everything_20734130.html	frail+grasp+on+the+big+picture_20660632.html
71295	39942	dummy_value	stone+in+love+with+you_10026993.html	im+lonely+but+i+aint+that+lonely+yet_20462469.html
81434	71295	dummy_value	walk+this+way_20004224.html	stone+in+love+with+you_10026993.html
44113	44112	dummy_value	just+the+two+of+us_21042307.html	just+the+two+of+us_20504153.html
9149	9136	dummy_value	bittersweet+venus+in+furs_20163279.html	bitter+sweet_20118946.html
59500	19539	dummy_value	out+of+control_20044422.html	do+something_20659782.html
50008	3343	dummy_value	love+tried+to+welcome+me_20086839.html	all+stripped+down_20138804.html
17741	10302	dummy_value	darlene_20081896.html	bonzos+montreux_20158767.html
40766	34940	dummy_value	in+the+mood_20016934.html	human+nature_20086836.html
41649	1266	dummy_value	it+aint+a+party+if+you+cant+come+round_20025441.html	a+melody+in+your+name_20075451.html
59554	59553	dummy_value	out+of+the+rain_20823769.html	out+of+the+rain_20492963.html
71846	53453	dummy_value	subway_20522804.html	moon+in+the+mirror_20075475.html
27527	5422	dummy_value	get+behind+the+mule_20138873.html	army+ants_20692381.html
26416	18616	dummy_value	frail+grasp+on+the+big+picture_20660632.html	desperado_20027510.html
45528	45527	dummy_value	ladytron_20233828.html	ladytron_20118921.html
26416	18617	dummy_value	frail+grasp+on+the+big+picture_20660632.html	desperado_20044565.html
53964	31945	dummy_value	mr+bad+guy_10237123.html	heartbreaker_20965226.html
70581	33272	dummy_value	stairway+to+heaven_20328938.html	higher+ground_20131813.html
18619	14585	dummy_value	desperado_20186817.html	circle+round+the+sun_20069162.html
81434	17741	dummy_value	walk+this+way_20004224.html	darlene_20081896.html
26416	18619	dummy_value	frail+grasp+on+the+big+picture_20660632.html	desperado_20186817.html
67918	67898	dummy_value	silent+night_20985621.html	silent+night_20147088.html
23561	23207	dummy_value	everytime+we+say+goodbye_20116838.html	every+time+we+say+goodbye_20516704.html
78668	54492	dummy_value	to+make+you+feel+my+love_20058084.html	my+doorbell_20462468.html
58594	16664	dummy_value	one+good+spliff_20531136.html	crimes+of+passion_20086904.html
43332	12624	dummy_value	jockey+full+of+bourbon_20138924.html	candy+store+rock_20081889.html
47830	146	dummy_value	little+david_20075469.html	16+shells+from+a+thirty+ought+six_20138946.html
15106	15105	dummy_value	cold+cold+heart_20119160.html	cold+cold+heart_20101708.html
67910	67907	dummy_value	silent+night_20748154.html	silent+night_20680156.html
67910	67901	dummy_value	silent+night_20748154.html	silent+night_20460140.html
11137	11129	dummy_value	bridge+over+troubled+waters_20559753.html	bridge+over+troubled+water_20143706.html
80536	67769	dummy_value	until_20277730.html	sick+again_20082115.html
50391	305	dummy_value	lowdown_20724803.html	219_20679071.html
23068	23063	dummy_value	everlasting+love_20547137.html	everlasting+love_20028784.html
36323	36320	dummy_value	i+get+along+without+you+very+well_20209626.html	i+get+along+without+you+very+well+except+sometimes_20821562.html
67910	67909	dummy_value	silent+night_20748154.html	silent+night_20726048.html
67910	67908	dummy_value	silent+night_20748154.html	silent+night_20725044.html
39381	26789	dummy_value	ill+give+you+my+skin_20067414.html	friends_20681821.html
66152	16861	dummy_value	search.php.html	cry+baby_20086874.html
82114	5634	dummy_value	we+will+rock+you_20349950.html	as_20157038.html
50964	31224	dummy_value	make+it+rain_20463891.html	has+to+be_20087006.html
67918	67883	dummy_value	silent+night_20985621.html	silent+night+holy+night_20022476.html
79287	21829	dummy_value	trampled+rose_20658658.html	dyer+maker_20082147.html
54438	45696	dummy_value	my+cherie+amor_20267046.html	last+chance_20025640.html
29622	17170	dummy_value	goodbye+to+innocence_20087003.html	cyberraga_20086941.html
46786	46716	dummy_value	let+there+be+peace+on+earth_20245913.html	let+peace+begin+with+me_20795060.html
39942	18621	dummy_value	im+lonely+but+i+aint+that+lonely+yet_20462469.html	desperado_20186819.html
79637	58240	dummy_value	try+it+on+my+own_20146377.html	on+my+own_20279905.html
60305	58187	dummy_value	passive+manipulation_10187180.html	on+a+day+like+today_20025519.html
68988	33271	dummy_value	so+lonely_10225123.html	higher+ground_20114860.html
56833	28128	dummy_value	nobodys+fault+but+mine_20100505.html	girl+youll+be+a+woman+soon_20641843.html
50425	22832	dummy_value	lucky+day_20138971.html	erotica_20086864.html
40458	32108	dummy_value	in+darkness+let+me+dwell_20535323.html	heaven_20025499.html
21651	8141	dummy_value	drowned+worldsubstitute+for+love_20086863.html	belfast+to+boston_10146769.html
39381	7998	dummy_value	ill+give+you+my+skin_20067414.html	before+the+night+is+over_20025507.html
65305	65304	dummy_value	sailing+to+philadelphia_20241903.html	sailing+to+philadelphia_20089309.html
50584	33069	dummy_value	lyin+eyes_20044572.html	hey+you_20649979.html
21001	15102	dummy_value	down+down+down_20138948.html	cold+cold+ground_20138774.html
80536	25946	dummy_value	until_20277730.html	for+once+in+my+life_20058204.html
59704	33450	dummy_value	over+the+hills+far+away_20081965.html	history_20620339.html
22070	22069	dummy_value	easy_20363353.html	easy_20083851.html
37064	37060	dummy_value	i+love+you_20143891.html	i+love+you_20085168.html
71295	38658	dummy_value	stone+in+love+with+you_10026993.html	if+i+have+to+go_20684055.html
52606	39381	dummy_value	midsummer+morning_20075473.html	ill+give+you+my+skin_20067414.html
15840	5634	dummy_value	coney+island+baby_20174293.html	as_20157038.html
78668	4560	dummy_value	to+make+you+feel+my+love_20058084.html	angel_20086921.html
59305	59304	dummy_value	optimistic_20579401.html	optimistic_20113272.html
81272	47956	dummy_value	waiting+in+the+weeds_20660819.html	little+more+time+with+you_20069144.html
43064	15840	dummy_value	jeremy_20075467.html	coney+island+baby_20174293.html
27067	15102	dummy_value	funky+new+year_20197354.html	cold+cold+ground_20138774.html
71461	32108	dummy_value	straight+from+the+heart_20025461.html	heaven_20025499.html
40188	31224	dummy_value	im+still+here_20265163.html	has+to+be_20087006.html
32172	32171	dummy_value	heavy+fuel_20089364.html	heavy+fuel_20040750.html
62849	34695	dummy_value	ramble+on_20306756.html	how+high_20536850.html
45136	31419	dummy_value	kommienezuspadt_20687233.html	have+you+seen+the+bright+lily+grow_20535331.html
26928	26921	dummy_value	frosty+the+snowman_20200807.html	frosty+the+snowman_20013716.html
56193	56192	dummy_value	ninety+nine+and+a+half+wont+do_20802114.html	ninety+nine+and+a+half+wont+do_20513078.html
75129	27987	dummy_value	the+gift+of+the+magi_20075478.html	gimme+gimme+gimme+a+man+after+midnight_20930419.html
66152	7998	dummy_value	search.php.html	before+the+night+is+over_20025507.html
66152	14230	dummy_value	search.php.html	chocolate+jesus_20138867.html
85486	49135	dummy_value	you+make+me+lie+down+in+green+pastures_21012631.html	lost+puppies_20832611.html
17487	14431	dummy_value	dancing+days_20184084.html	christmas+time_20025571.html
81434	59577	dummy_value	walk+this+way_20004224.html	out+on+the+tiles_20611286.html
31937	31935	dummy_value	heartbreaker_20101089.html	heartbreaker_20082019.html
60130	42356	dummy_value	parallels_20148487.html	its+only+love_20125058.html
3559	3557	dummy_value	all+tomorrows+parties_20238691.html	all+tomorrows+parties_20100119.html
40586	23245	dummy_value	in+my+time+of+dying_20279881.html	everybody+hurts_20693319.html
56456	32108	dummy_value	no+more+walks+in+the+wood_20659155.html	heaven_20025499.html
56849	26086	dummy_value	nobodys+perfect_20086947.html	forbidden+love_20086966.html
61983	61982	dummy_value	private+investigations_20089397.html	private+investigations_20040769.html
43128	5422	dummy_value	jesus+gonna+be+here_20138811.html	army+ants_20692381.html
41427	15840	dummy_value	ireland_20058001.html	coney+island+baby_20174293.html
56581	29522	dummy_value	no+quarter_20082170.html	good+times+bad+times_20082048.html
76376	15748	dummy_value	the+rain+song_20082101.html	communication+breakdown_20082146.html
6095	6094	dummy_value	awesome+god_20805622.html	awesome+god_20756776.html
84236	84213	dummy_value	wish_10192977.html	wish+live_20628154.html
34695	13987	dummy_value	how+high_20536850.html	cherish_20086885.html
65941	13384	dummy_value	scared+of+the+moon_20486416.html	cats+in+the+cradle_20582068.html
46206	46200	dummy_value	leave+my+little+girl+alone_20818367.html	leave+my+girl+alone_20131660.html
68089	54438	dummy_value	since+ive+been+loving+you_20082068.html	my+cherie+amor_20267046.html
50964	2696	dummy_value	make+it+rain_20463891.html	alice_20232596.html
77261	77260	dummy_value	the+wonderful+cross_20757192.html	the+wonderful+cross_20344859.html
12491	3343	dummy_value	can+she+excuse+my+wrongs_20535333.html	all+stripped+down_20138804.html
76178	76174	dummy_value	the+other+side_20489689.html	the+other+side_20004448.html
77261	77259	dummy_value	the+wonderful+cross_20757192.html	the+wonderful+cross_10180229.html
4560	3496	dummy_value	angel_20086921.html	all+the+world+is+green_20239010.html
56833	12618	dummy_value	nobodys+fault+but+mine_20100505.html	candy+perfume+girl_20086951.html
53453	3343	dummy_value	moon+in+the+mirror_20075475.html	all+stripped+down_20138804.html
27201	18117	dummy_value	gallows+pole_20082064.html	dear+jessie_20086912.html
72934	40458	dummy_value	take+it+to+the+limit_20805980.html	in+darkness+let+me+dwell_20535323.html
37633	37632	dummy_value	i+think+im+in+love_20530151.html	i+think+im+in+love_20081674.html
68089	53112	dummy_value	since+ive+been+loving+you_20082068.html	misty+mountain+hop_21091239.html
68089	53110	dummy_value	since+ive+been+loving+you_20082068.html	misty+mountain+hop_20082040.html
54290	20647	dummy_value	music_20086946.html	dont+stop_20086834.html
62972	44528	dummy_value	ray+of+light+nocturno+keren+or_20955391.html	keren+or+nocturno_20665317.html
32060	32059	dummy_value	heaven+is+in+your+mind_20221820.html	heaven+is+in+your+mind_20131351.html
81434	17732	dummy_value	walk+this+way_20004224.html	darkness_20004246.html
59261	31937	dummy_value	open+your+heart_10196218.html	heartbreaker_20101089.html
40458	38246	dummy_value	in+darkness+let+me+dwell_20535323.html	i+wish_20337973.html
53727	53453	dummy_value	mother+father_20086829.html	moon+in+the+mirror_20075475.html
78905	13987	dummy_value	tonight_20025644.html	cherish_20086885.html
76282	76280	dummy_value	the+power+of+love_20794941.html	the+power+of+love_20300204.html
48555	457	dummy_value	long+gone_20025528.html	4+minutes_20736669.html
29522	23245	dummy_value	good+times+bad+times_20082048.html	everybody+hurts_20693319.html
53727	24921	dummy_value	mother+father_20086829.html	fighting+spirit_20708313.html
27527	457	dummy_value	get+behind+the+mule_20138873.html	4+minutes_20736669.html
61476	15840	dummy_value	poor+sad+baby_20075476.html	coney+island+baby_20174293.html
80546	62344	dummy_value	unto+you+this+night_20057972.html	pushed+to+the+limit_20141845.html
40766	27737	dummy_value	in+the+mood_20016934.html	get+together_20536857.html
79287	69838	dummy_value	trampled+rose_20658658.html	song+for+you+far+away_20069303.html
78905	50964	dummy_value	tonight_20025644.html	make+it+rain_20463891.html
50286	49916	dummy_value	lovesong_20901360.html	love+song_20248941.html
29843	29840	dummy_value	gotta+go+my+own+way_20751548.html	gotta+go+my+own+way_20603040.html
29843	29841	dummy_value	gotta+go+my+own+way_20751548.html	gotta+go+my+own+way_20653380.html
15579	15573	dummy_value	come+together_20171507.html	come+together_20040169.html
15579	15575	dummy_value	come+together_20171507.html	come+together_20098639.html
15579	15577	dummy_value	come+together_20171507.html	come+together_20171505.html
15579	15576	dummy_value	come+together_20171507.html	come+together_20102411.html
43128	32704	dummy_value	jesus+gonna+be+here_20138811.html	here+today+gone+tomorrow_20075464.html
59577	17741	dummy_value	out+on+the+tiles_20611286.html	darlene_20081896.html
74260	13155	dummy_value	the+battle+of+evermore_20082162.html	carouselambra_20081890.html
56581	9606	dummy_value	no+quarter_20082170.html	blind+love_20021999.html
26794	26793	dummy_value	friendship_20199802.html	friendship+feat+ricky+skaggs_20199799.html
56831	5607	dummy_value	nobodys+fault+but+mine_20062498.html	as+time+goes+by_20320692.html
21941	14149	dummy_value	earth+died+screaming_20138807.html	childrens+story_20679088.html
76528	76526	dummy_value	the+rose_20081846.html	the+rose_20017078.html
42360	42352	dummy_value	its+only+love_20323078.html	its+only+love_10026209.html
73846	42598	dummy_value	thank+you_20495367.html	ive+got+a+good+thing+going_20058014.html
36866	36865	dummy_value	i+let+a+song+go+out+of+my+heart_20829557.html	i+let+a+song+go+out+of+my+heart_20045766.html
45696	21941	dummy_value	last+chance_20025640.html	earth+died+screaming_20138807.html
13987	305	dummy_value	cherish_20086885.html	219_20679071.html
43266	22042	dummy_value	jimmy+jimmy_20086976.html	easy+ride_20086824.html
15579	15569	dummy_value	come+together_20171507.html	come+together_10026513.html
56831	33450	dummy_value	nobodys+fault+but+mine_20062498.html	history_20620339.html
31881	13900	dummy_value	heartache+tonight_20044506.html	cheater+demo_20167611.html
5608	5601	dummy_value	as+time+goes+by_20607839.html	as+time+goes+by_20320681.html
41381	41379	dummy_value	invincible_20530963.html	invincible_20104702.html
15840	80	dummy_value	coney+island+baby_20174293.html	1000000_20115204.html
73701	17486	dummy_value	ten+years+gone_20081940.html	dancing+days_20081963.html
70580	7727	dummy_value	stairway+to+heaven_20082076.html	beautiful+stranger_20086858.html
55632	8257	dummy_value	never+let+go_20679059.html	bend+down+the+branches_20722276.html
71295	21829	dummy_value	stone+in+love+with+you_10026993.html	dyer+maker_20082147.html
5608	5606	dummy_value	as+time+goes+by_20607839.html	as+time+goes+by_20320688.html
38658	9606	dummy_value	if+i+have+to+go_20684055.html	blind+love_20021999.html
48555	23245	dummy_value	long+gone_20025528.html	everybody+hurts_20693319.html
76083	50074	dummy_value	the+one+i+love_20115231.html	love+wont+wait_20058247.html
34528	12888	dummy_value	houses+of+the+holy_20082110.html	cant+stop_20086992.html
17362	17289	dummy_value	dance+2night_20740415.html	daisy+summer+piper_20075458.html
53453	47956	dummy_value	moon+in+the+mirror_20075475.html	little+more+time+with+you_20069144.html
33450	17170	dummy_value	history_20620339.html	cyberraga_20086941.html
62848	10496	dummy_value	ramble+on_20082096.html	born+to+boogie_20160259.html
71846	71295	dummy_value	subway_20522804.html	stone+in+love+with+you_10026993.html
73114	12491	dummy_value	taketaketake_10187181.html	can+she+excuse+my+wrongs_20535333.html
20890	4155	dummy_value	doolin+daltondesperado+reprise_20044421.html	american+life_10172428.html
50418	8394	dummy_value	lucinda_20679127.html	best+of+my+love_20809640.html
74798	39501	dummy_value	the+disco+strangler_20044560.html	ill+take+new+york_20138845.html
37666	26454	dummy_value	i+thought+id+seen+everything_20734130.html	franks+theme_20138843.html
86179	12882	dummy_value	zero_20356327.html	cant+stop+this+thing+we+started_20025535.html
50964	50391	dummy_value	make+it+rain_20463891.html	lowdown_20724803.html
64776	22832	dummy_value	roxanne_20539768.html	erotica_20086864.html
59347	41568	dummy_value	orestes_20502682.html	is+your+mama+gonna+miss+ya_20025630.html
13929	13928	dummy_value	cheek+to+cheek_20068098.html	cheek+to+cheek_20055299.html
34778	15563	dummy_value	how+many+more+times_20081912.html	come+to+the+sunshine_20075457.html
86179	40096	dummy_value	zero_20356327.html	im+ready_20025614.html
31224	6542	dummy_value	has+to+be_20087006.html	back+in+business_20086873.html
67769	3168	dummy_value	sick+again_20082115.html	all+my+love_20082142.html
76549	41427	dummy_value	the+sad+cafe_20044465.html	ireland_20058001.html
31945	10496	dummy_value	heartbreaker_20965226.html	born+to+boogie_20160259.html
47129	4856	dummy_value	lie+to+me_20679070.html	another+mans+vine_20463916.html
9404	9403	dummy_value	blackbird_10220446.html	blackbird_10025909.html
45428	45427	dummy_value	ladies+love+me_20980715.html	ladies+love+me_20979655.html
70182	56833	dummy_value	spam_20145720.html	nobodys+fault+but+mine_20100505.html
46437	46436	dummy_value	let+her+down+easy_21077095.html	let+her+down+easy_10229789.html
20647	20636	dummy_value	dont+stop_20086834.html	dont+stop+til+you+get+enough_20575624.html
90	89	dummy_value	10538+overture_20509343.html	10538+overture_20045420.html
75144	3343	dummy_value	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	all+stripped+down_20138804.html
82309	38658	dummy_value	were+gonna+win_20025445.html	if+i+have+to+go_20684055.html
19142	3343	dummy_value	dirt+in+the+ground_20138806.html	all+stripped+down_20138804.html
81684	15563	dummy_value	wasted+time_20044481.html	come+to+the+sunshine_20075457.html
52606	42939	dummy_value	midsummer+morning_20075473.html	jaynes+blue+wish_20679065.html
41083	41082	dummy_value	innocent+when+you+dream_10233923.html	innocent+when+you+dream+barroom_20954967.html
24935	23245	dummy_value	filipino+box+spring+hog_20138871.html	everybody+hurts_20693319.html
31224	23512	dummy_value	has+to+be_20087006.html	everything+you+can+think_20336531.html
2260	2255	dummy_value	again_20534297.html	again_20082614.html
10302	4560	dummy_value	bonzos+montreux_20158767.html	angel_20086921.html
66152	40589	dummy_value	search.php.html	in+my+time+of+sorrow_20088665.html
39942	23245	dummy_value	im+lonely+but+i+aint+that+lonely+yet_20462469.html	everybody+hurts_20693319.html
81272	40589	dummy_value	waiting+in+the+weeds_20660819.html	in+my+time+of+sorrow_20088665.html
30905	30904	dummy_value	happy+birthday+sweet+sixteen_20690559.html	happy+birthday+sweet+sixteen_20217765.html
4656	4655	dummy_value	angels_20626671.html	angels_20601985.html
13900	146	dummy_value	cheater+demo_20167611.html	16+shells+from+a+thirty+ought+six_20138946.html
21001	12882	dummy_value	down+down+down_20138948.html	cant+stop+this+thing+we+started_20025535.html
77982	75144	dummy_value	this+time_20025547.html	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html
40586	25946	dummy_value	in+my+time+of+dying_20279881.html	for+once+in+my+life_20058204.html
66831	21583	dummy_value	shake+rattle+roll_20066260.html	driver+8_20065911.html
25986	25981	dummy_value	for+the+good+times_21014456.html	for+the+good+times_20080500.html
47821	47819	dummy_value	little+christmas+tree_20674328.html	little+christmas+tree_20246458.html
60145	60142	dummy_value	paranoid_20787704.html	paranoid_20019415.html
25986	25982	dummy_value	for+the+good+times_21014456.html	for+the+good+times_20106588.html
26086	23309	dummy_value	forbidden+love_20086966.html	everybody_10172509.html
86179	59500	dummy_value	zero_20356327.html	out+of+control_20044422.html
25986	25984	dummy_value	for+the+good+times_21014456.html	for+the+good+times_20198591.html
47956	21829	dummy_value	little+more+time+with+you_20069144.html	dyer+maker_20082147.html
27468	27467	dummy_value	georgia+on+my+mind_20805940.html	georgia+on+my+mind_20618768.html
25986	25985	dummy_value	for+the+good+times_21014456.html	for+the+good+times_20801348.html
71846	33069	dummy_value	subway_20522804.html	hey+you_20649979.html
55632	39501	dummy_value	never+let+go_20679059.html	ill+take+new+york_20138845.html
41569	12061	dummy_value	isaac_20536851.html	bye+bye+baby_20086845.html
52606	3169	dummy_value	midsummer+morning_20075473.html	all+my+love_20237847.html
59704	50008	dummy_value	over+the+hills+far+away_20081965.html	love+tried+to+welcome+me_20086839.html
35425	6182	dummy_value	i+believe_20131923.html	babe+im+gonna+leave+you_20082081.html
78905	41117	dummy_value	tonight_20025644.html	inside+of+me_20086838.html
26789	14149	dummy_value	friends_20681821.html	childrens+story_20679088.html
74260	21579	dummy_value	the+battle+of+evermore_20082162.html	driven+by+you_20112431.html
25946	10496	dummy_value	for+once+in+my+life_20058204.html	born+to+boogie_20160259.html
56581	11394	dummy_value	no+quarter_20082170.html	bron+y+aur+stomp_20082107.html
51341	51338	dummy_value	manic+depression_20071683.html	maniac+depression_20258144.html
54438	40869	dummy_value	my+cherie+amor_20267046.html	in+this+life_20086850.html
32976	32974	dummy_value	hey+jude_20807126.html	hey+jude_20105555.html
78905	13900	dummy_value	tonight_20025644.html	cheater+demo_20167611.html
66152	5280	dummy_value	search.php.html	archive.html
81910	38246	dummy_value	we+bury+the+hatchet_20058128.html	i+wish_20337973.html
56456	40589	dummy_value	no+more+walks+in+the+wood_20659155.html	in+my+time+of+sorrow_20088665.html
12295	12293	dummy_value	call+me_20168940.html	call+me_20137163.html
